t,x,v
90.42,0.3986449174182941,-0.38431688172891365
90.44,0.39095857978371584,-0.40581336552848746
90.46000000000001,0.3828423124731461,-0.4216892458642233
90.48,0.3744085275558616,-0.4329935235754567
90.5,0.3657486570843525,-0.4412100385741035
90.52,0.35692445631287045,-0.4481022945122637
90.54,0.34796241042262516,-0.45553094985054354
90.56,0.3388517914256143,-0.46526188682273356
90.58,0.3295465536891596,-0.4787836916997999
90.60000000000001,0.3199708798551636,-0.49715245790022666
90.62,0.31002783069715906,-0.5208791481150469
90.64,0.2996102477348581,-0.5498705846032058
90.66,0.288612836042794,-0.5834298860673278
90.68,0.27694423832144743,-0.6203163490270298
90.7,0.2645379113409068,-0.6588589511239357
90.72,0.2513607323184281,-0.6971124030767764
90.74,0.23741848425689258,-0.7330405090417096
90.76,0.2227576740760584,-0.7647089198232989
90.78,0.2074634956795924,-0.7904684416137034
90.8,0.19165412684731833,-0.8091109849517694
90.82000000000001,0.17547190714828295,-0.8199829141484303
90.84,0.15907224886531435,-0.8230447246308904
90.86,0.14261135437269654,-0.818871226612967
90.88,0.1262339298404372,-0.8085922342165333
90.9,0.11006208515610652,-0.7937795798907775
90.92,0.09418649355829097,-0.7762915249435045
90.94,0.07866066305942088,-0.758089804225391
90.96000000000001,0.06349886697491305,-0.7410472185918848
90.98,0.04867792260307536,-0.7267646108185908
91.0,0.034142630386703544,-0.7164151389229169
91.02,0.019814327608245207,-0.7106310855875816
91.04,0.005601705896493576,-0.709444275478254
91.06,-0.008587179613071504,-0.7122859215988215
91.08,-0.022832898045047935,-0.7180459014186289
91.10000000000001,-0.03719381607342051,-0.7251856430932991
91.12,-0.051697528935286494,-0.7318935514415327
91.14,-0.06633539996411715,-0.7362677364194685
91.16,-0.08106075469250652,-0.7365081315526815
91.18,-0.09579091732356015,-0.7310991680318322
91.2,-0.11041290068419679,-0.7189650921914224
91.22,-0.12479220252802524,-0.6995826896308193
91.24,-0.13878385632064164,-0.6730403464130993
91.26,-0.15224466324890362,-0.6400376286885745
91.28,-0.16504541582267512,-0.6018253827496571
91.3,-0.17708192347766827,-0.5600921781738528
91.32000000000001,-0.18828376704114533,-0.5168081675942549
91.34,-0.1986199303930304,-0.47404160376573284
91.36,-0.20810076246834508,-0.4337659300681863
91.38,-0.2167760810697088,-0.3976762825168661
91.4,-0.22472960672004613,-0.3670333194927862
91.42,-0.23207027310990186,-0.342549620004298
91.44,-0.23892126550998782,-0.3243297242327296
91.46000000000001,-0.24540785999464243,-0.3118696393020198
91.48,-0.25164525278068284,-0.3041158126303113
91.5,-0.2577275690332891,-0.29957775462823083
91.52,-0.2637191241258537,-0.29648324166194673
91.54,-0.2696487889590926,-0.292960863084796
91.56,-0.2755080062207885,-0.2872320006613695
91.58,-0.2812526462340159,-0.2777934067511974
